Valid	How much it will cost approx . Per month.
Valid	Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free
Spam	You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P
Valid	That's fine, have him give me a call if he knows what he wants or has any questions
Valid	Sorry, got a late start, we're on the way
Valid	Then u go back urself lor...
Valid	I AM AT THE GAS STATION. GO THERE.
Valid	K, if u bored up just come to my home..
Valid	Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
Valid	Like I made him throw up when we were smoking in our friend's car one time, it was awesome
Valid	Still i have not checked it da. . .
Valid	You will go to walmart. I.ll stay.
Valid	I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too
Valid	Oh great. I.ll disturb him more so that we can talk.
Valid	Reverse is cheating. That is not mathematics.
Valid	U're welcome... Caught u using broken english again...
Valid	No problem baby. Is this is a good time to talk? I called and left a message.
Valid	Sorry, I'll call later
Valid	Oh is it! Which brand?
Valid	Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
Valid	At what time are you coming.
Valid	Call him and say you not coming today ok and tell them not to fool me like this ok
Valid	I emailed yifeng my part oredi.. Can ü get it fr him..
Valid	R u sure they'll understand that! Wine * good idea just had a slurp!
Valid	Minimum walk is 3miles a day.
Valid	Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
Valid	Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..
Valid	I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
Spam	Sorry I missed your call let's talk when you have the time. I'm on 07090201529
Valid	Please attend the phone:)
Valid	You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
Valid	No messages on her phone. I'm holding it now
Valid	Can... I'm free...
Valid	Yo my trip got postponed, you still stocked up?
Valid	Sorry, I'll call later
Valid	I am waiting for your call sir.
Valid	Hey what are you doing. Y no reply pa..
Valid	Hey elaine, is today's meeting still on?
Valid	Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
Valid	Most of the tiime when i don't let you hug me it's so i don't break into tears.
Valid	Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
Valid	And now electricity just went out fml.
Valid	Looks like you found something to do other than smoke, great job!
Valid	Also andros ice etc etc
Valid	:) 
Valid	Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea
Valid	Yup. Wun believe wat? U really neva c e msg i sent shuhui?
Valid	Hows that watch resizing
Valid	Dear umma she called me now :-)
Valid	Just finished. Missing you plenty
Spam	complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+
Valid	Well, I meant as opposed to my drunken night of before
Valid	K... Must book a not huh? so going for yoga basic on sunday?
Spam	FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
Valid	Ok can...
Valid	Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x
Valid	So u workin overtime nigpun?
Valid	Same as kallis dismissial in 2nd test:-).
Valid	O. Guess they both got screwd
Spam	Please CALL 08712402972 immediately as there is an urgent message waiting for you
Valid	I'm in a meeting, call me later at
Valid	What r u cooking me for dinner?
Valid	Ok thanx...
Valid	Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
Valid	Then i buy.
Spam	URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
Valid	Heehee that was so funny tho
Valid	It only does simple arithmetic not percentages.
Valid	Yeah we wouldn't leave for an hour at least, how's 4 sound?
Spam	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589
Valid	Thanks honey. Have a great day.
Valid	'An Amazing Quote'' - "Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear...."
Valid	Good night my dear.. Sleepwell&amp;Take care
Valid	Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
Valid	Jus chillaxin, what up
Valid	"HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R."
Valid	Beautiful Truth against Gravity.. Read carefully: "Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.." GOODMORNING
Spam	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
Valid	Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! 
Valid	Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
Valid	Only once then after ill obey all yours.
Valid	No she didnt. I will search online and let you know.
Valid	Where do you need to go to get it?
Valid	No pic. Please re-send.
Valid	He remains a bro amongst bros
Valid	Uhhhhrmm isnt having tb test bad when youre sick
Valid	But i haf enuff space got like 4 mb...
Spam	LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
Spam	Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
Spam	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470
Spam	Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
Spam	Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
Spam	Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
Spam	Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
Valid	True. Its easier with her here.
Valid	Sure but since my parents will be working on Tuesday I don't really need a cover story
Valid	Haha okay... Today weekend leh... 
Valid	"Hi darlin did youPhone me? Im atHome if youwanna chat."
Valid	I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
Valid	You've always been the brainy one.
Valid	Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
Spam	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
Valid	Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...
Valid	Sending you greetings of joy and happiness. Do have a gr8 evening
Valid	"Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx"
Valid	If india win or level series means this is record:)
Valid	Then what about further plan?
Valid	Its good to hear from you
Valid	awesome, how do I deal with the gate? Charles told me last night but, uh, yeah
Valid	What time you thinkin of goin?
Spam	Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
Spam	Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
Valid	Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
Valid	Yes but I don't care cause I know its there!
Valid	wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine "KUDI"yarasu dhina vaazhthukkal. ..
Valid	Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... 
Valid	Sitting ard nothing to do lor. U leh busy w work?
Valid	Its  &lt;#&gt; k here oh. Should i send home for sale.
Valid	Sorry. || mail? || 
Valid	Ya just telling abt tht incident..
Valid	Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
Valid	Ugh just got outta class
Valid	Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna
Valid	I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
Valid	No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
Valid	Ok. I.ll do you right later.
Valid	Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
Valid	Have your lunch and come quickly and open the door:)
Spam	Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
Valid	I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
Valid	K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...
Spam	Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
Valid	i am seeking a lady in the street and a freak in the sheets. Is that you?
Valid	My phone
Valid	Haha figures, well I found the piece and priscilla's bowl
Valid	Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though
Spam	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
Valid	yay! finally lol. i missed our cinema trip last week :-(
Valid	All day working day:)except saturday and sunday..
Valid	aathi..where are you dear..
Valid	Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
Valid	I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.
Valid	You getting back any time soon?
Valid	, how's things? Just a quick question.
Valid	Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
Valid	I can probably come by, everybody's done around  &lt;#&gt;  right?
Valid	I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
Valid	I can ask around but there's not a lot in terms of mids up here
Valid	Be sure to check your yahoo email. We sent photos yesterday
Valid	What was she looking for?
Valid	Wherre's my boytoy ? :-(
Spam	Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
Valid	Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*
Valid	Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
Valid	No:-)i got rumour that you going to buy apartment in chennai:-)
Valid	Yeah, probably earlier than that
Valid	Change windows logoff sound..
Valid	Still i have not checked it da. . .
Valid	I'm also came to room.
Valid	Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
Valid	Ok.
Valid	I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
Valid	Cool, text me when you head out
Spam	You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P
Spam	Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text
Valid	Happy birthday... May u find ur prince charming soon n dun work too hard...
Valid	Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served
Valid	You said to me before i went back to bed that you can't sleep for anything.
Valid	I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
Spam	Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
Valid	says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
Valid	I will come to ur home now
Valid	Free any day but i finish at 6 on mon n thurs...
Valid	Will you be here for food
Valid	life alle mone,eppolum oru pole allalo
Valid	Nite...
Valid	Two fundamentals of cool life: "Walk, like you are the KING"...! OR "Walk like you Dont care,whoever is the KING"!... Gud nyt
Valid	Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! 
Valid	Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
Valid	I just saw ron burgundy captaining a party boat so yeah
Valid	I'm serious. You are in the money base
Valid	Already one guy loving you:-.
Valid	Staff of placement training in Amrita college.
Valid	I always chat with you. In fact i need money can you raise me?
Valid	I'm job profile seems like bpo..
Valid	Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?
Valid	So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.
Valid	Are you willing to go for apps class.
Valid	Hanging out with my brother and his family
Valid	No it will reach by 9 only. She telling she will be there. I dont know
Valid	Hey... are you going to quit soon? Xuhui and i working till end of the month 
Valid	Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx
Valid	Try neva mate!!
Valid	Yeah that'd pretty much be the best case scenario
Valid	I not free today i haf 2 pick my parents up tonite...
Valid	"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"
Valid	Should i send you naughty pix? :)
Spam	You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE
Spam	Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!
Valid	Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?
Valid	Prepare to be pounded every night...
Valid	Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.
Valid	Sorry, I'll call later
Valid	Good evening! How are you?
Valid	I'm at home. Please call
Valid	Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
Valid	Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*
Valid	We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
Valid	What happen dear. Why you silent. I am tensed
Valid	I'll get there at 3, unless you guys want me to come some time sooner
Valid	If you are not coughing then its nothing
Valid	Ü come lt 25 n pass to me lar
Valid	I'm e person who's doing e sms survey...
Valid	Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
Valid	Thank You meet you monday
Valid	SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
Spam	Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel
Valid	Single line with a big meaning::::: "Miss anything 4 ur "Best Life" but, don't miss ur best life for anything... Gud nyt...
Valid	I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like
Valid	Dad wanted to talk about the apartment so I got a late start, omw now
Valid	I love you both too :-)
Valid	Lol u still feeling sick?
Valid	Din i tell u jus now 420
Valid	am up to my eyes in philosophy
Spam	From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
Valid	Ok lor. I'm in town now lei.
Valid	I had it already..sabarish asked me to go..
Valid	No da. . Vijay going to talk in jaya tv
Spam	URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
Valid	Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
Spam	Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
Valid	Still chance there. If you search hard you will get it..let have a try :)
Spam	Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.
Valid	Do you always celebrate NY's with your family ?
Valid	We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-
Valid	Its ok..come to my home it vl nice to meet and v can chat..
Spam	Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
Valid	Sent me de webadres for geting salary slip
Valid	She's fine. Sends her greetings
Spam	Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
Valid	But you dint in touch with me.
Valid	Yup, leaving right now, be back soon
Spam	You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
Valid	Yeah sure I'll leave in a min
Valid	And do you have any one that can teach me how to ship cars.
Valid	The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL
Valid	Yeah confirmed for you staying at  that weekend
Valid	They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..  
Valid	Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.
Valid	Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning
Valid	Ard 4 lor...
Valid	You are right. Meanwhile how's project twins comin up
Valid	I sent your maga that money yesterday oh.
Spam	Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
Valid	Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
Spam	I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
Valid	Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
Valid	If you were/are free i can give. Otherwise nalla adi entey nattil kittum
Valid	I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
Valid	I am in escape theatre now. . Going to watch KAVALAN in a few minutes
Valid	How much would it cost to hire a hitman
Valid	I anything lor...
Valid	Sorry, I'll call later
Spam	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
Valid	Huh but i cant go 2 ur house empty handed right?
Valid	Good morning princess! Happy New Year!
Spam	Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
Valid	Aight, we'll head out in a few
Valid	Then wat r u doing now? Busy wif work?
Valid	I know you mood off today
Valid	Jay told me already, will do
Valid	Cps is causing the outages to conserve energy.
Valid	I'm not sure, I was just checking out what was happening around the area
Valid	Hey morning what you come to ask:-) pa...
Valid	Jordan got voted out last nite!
Valid	That means you got an A in epi, she.s fine. She.s here now.
Valid	I have no idea where you are
Valid	Pls come quick cant bare this.
Valid	Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
Valid	Call me. I m unable to cal. Lets meet bhaskar, and deep
Valid	No. I.ll meet you in the library
Valid	K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure
Valid	Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
Valid	Ok c ü then.
Valid	I enjoy watching and playing football and basketball. Anything outdoors. And you?
Valid	Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb
Valid	Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
Valid	Hey check it da. I have listed da.
Spam	8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
Valid	I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
Valid	That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
Valid	Goin to workout lor... Muz lose e fats... 
Valid	Damn, poor zac doesn't stand a chance
Valid	No message..no responce..what happend?
Valid	I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
Valid	Yeah right! I'll bring my tape measure fri!
Valid	Still chance there. If you search hard you will get it..let have a try :)
Valid	Meeting u is my work. . . Tel me when shall i do my work tomorrow
Valid	Should I head straight there or what
Spam	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
Valid	Thank you princess! You are so sexy...
Valid	Oooh I got plenty of those!
Valid	Hui xin is in da lib.
Valid	Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
Valid	It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.
Valid	"ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX"
Valid	You know what hook up means right?
Spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622
Valid	Wat's da model num of ur phone?
Valid	He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
Spam	You can stop further club tones by replying "STOP MIX" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)
Valid	My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
Valid	Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.
Valid	* Thought I didn't see you.
Spam	wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
Valid	Carlos says we can pick up from him later so yeah we're set
Valid	Hey babe, my friend had to cancel, still up for a visit ?
Valid	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
Valid	Hmm ill have to think about it... ok you're forgiven! =D
Valid	We are hoping to get away by 7, from Langport. You still up for town tonight?
Valid	Want to send me a virtual hug?... I need one
Valid	Probably not, still going over some stuff here
Valid	It has issues right now. Ill fix for her by tomorrow.
Valid	Why i come in between you people
Valid	Senthil group company Apnt 5pm.
Valid	Oh really?? Did you make it on air? What's your talent?
Valid	Studying. But i.ll be free next weekend.
Valid	R u here yet? I'm wearing blue shirt n black pants.
Valid	Wait.i will come out.. &lt;#&gt;  min:)
Valid	I will reach ur home in  &lt;#&gt;  minutes
Valid	Well then you have a great weekend!
Valid	What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? 
Valid	Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... " I will be with YOU " Wherevr.. Whenevr.. Forevr... Gudnyt dear..
Valid	Huh? 6 also cannot? Then only how many mistakes?
Valid	Ha... U jus ate honey ar? So sweet...
Valid	I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
Valid	Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?
Valid	Thanks for loving me so. You rock
Valid	Yeah imma come over cause jay wants to do some drugs
Valid	Ok thanx... Take care then...
Valid	Yup. Thk of u oso boring wat.
Valid	 came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.
Valid	Moji just informed me that you saved our lives. Thanks.
Spam	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
Valid	Whos this am in class:-)
Valid	Hey r ü still online? I've finished the formatting...
Valid	Great! So what attracts you to the brothas?
Spam	Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
Valid	Stupid.its not possible
Valid	I cant pick the phone right now. Pls send a message
Valid	LOL what happens in Vegas stays in vegas
Valid	Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!
Valid	When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
Valid	Dad says hurry the hell up
Valid	Wake me up at  &lt;#&gt;  am morning:)
Valid	I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?
Valid	Great! I shoot big loads so get ready!
Valid	I'll meet you in the lobby
Valid	You still coming tonight?
Valid	What happen dear tell me
Valid	Sir, i am waiting for your call, once free please call me.
Valid	No i am not having not any movies in my laptop
Valid	I was about to do it when i texted. I finished a long time ago and showered and er'ything!
Valid	Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
Valid	Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you
Valid	I am in tirupur.  call you da.
Spam	You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
Valid	S:)but he had some luck.2 catches put down:)
Valid	How i noe... Did ü specify da domain as nusstu... Ü still in sch...
Valid	Oh...i asked for fun. Haha...take care. ü
Valid	Shall i get my pouch?
Valid	Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
Valid	How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?
Valid	Kent vale lor... Ü wait 4 me there ar?
Valid	Ok. Very good. Its all about making that money.
Valid	Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
Valid	Aight do you still want to get money
Spam	Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
Valid	Ok.ok ok..then..whats ur todays plan
Valid	ARE YOU IN TOWN? THIS IS V. IMPORTANT
Valid	Sorry pa, i dont knw who ru pa?
Valid	Wat u doing there?
Valid	If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.
Valid	Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.
Valid	I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.
Valid	Networking technical support associate.
Valid	I'm gonna rip out my uterus.
Valid	Cool. Do you like swimming? I have a pool and jacuzzi at my house.
Spam	Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar
Valid	Yeah why not, is the gang all ready
Valid	Blank is Blank. But wat is blank? Lol
